MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190402,WY,69.08,30.92,2.90,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,WY,69.08,30.92,2.90,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,WY,74.02,25.98,2.90,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,WY,43.29,56.71,2.90,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,WY,42.62,57.38,2.90,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,WY,42.62,57.38,6.99,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,WY,42.62,57.38,16.75,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,WY,40.52,59.48,16.75,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,WY,46.51,53.49,16.75,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,WY,48.12,51.88,16.75,0.32,0.00,0.00,2019-01-29,2019-02-04,1
20190122,WY,48.12,51.88,16.73,0.32,0.00,0.00,2019-01-22,2019-01-28,1
20190115,WY,48.12,51.88,16.73,3.27,0.00,0.00,2019-01-15,2019-01-21,1
20190108,WY,58.34,41.66,13.41,3.27,0.00,0.00,2019-01-08,2019-01-14,1
20190101,WY,63.17,36.83,13.41,3.27,0.00,0.00,2019-01-01,2019-01-07,1
20181225,WY,59.89,40.11,13.41,3.27,0.00,0.00,2018-12-25,2018-12-31,1
20181218,WY,59.89,40.11,13.41,3.26,0.00,0.00,2018-12-18,2018-12-24,1
20181211,WY,60.13,39.87,13.41,3.26,0.00,0.00,2018-12-11,2018-12-17,1
20181204,WY,60.13,39.87,13.41,3.26,0.00,0.00,2018-12-04,2018-12-10,1
20181127,WY,60.13,39.87,13.41,3.26,0.00,0.00,2018-11-27,2018-12-03,1
20181120,WY,60.13,39.87,13.41,3.26,0.00,0.00,2018-11-20,2018-11-26,1
20181113,WY,60.13,39.87,13.41,3.26,0.00,0.00,2018-11-13,2018-11-19,1
20181106,WY,58.14,41.86,13.46,3.26,0.00,0.00,2018-11-06,2018-11-12,1
20181030,WY,60.38,39.62,13.46,3.46,0.00,0.00,2018-10-30,2018-11-05,1
20181023,WY,60.37,39.63,13.46,3.46,0.00,0.00,2018-10-23,2018-10-29,1
20181016,WY,60.37,39.63,13.46,3.46,0.00,0.00,2018-10-16,2018-10-22,1
20181009,WY,60.37,39.63,13.77,3.46,0.01,0.00,2018-10-09,2018-10-15,1
20181002,WY,59.97,40.03,13.77,3.47,0.21,0.00,2018-10-02,2018-10-08,1
20180925,WY,57.11,42.89,13.77,3.47,0.21,0.00,2018-09-25,2018-10-01,1
20180918,WY,66.74,33.26,13.72,3.47,0.00,0.00,2018-09-18,2018-09-24,1
20180911,WY,73.48,26.52,9.72,3.47,0.00,0.00,2018-09-11,2018-09-17,1
20180904,WY,73.48,26.52,9.72,3.47,0.00,0.00,2018-09-04,2018-09-10,1
20180828,WY,73.48,26.52,9.72,3.47,0.00,0.00,2018-08-28,2018-09-03,1
20180821,WY,72.28,27.72,9.72,3.47,0.00,0.00,2018-08-21,2018-08-27,1
20180814,WY,77.42,22.58,9.72,3.47,0.00,0.00,2018-08-14,2018-08-20,1
20180807,WY,79.33,20.67,9.72,3.47,0.00,0.00,2018-08-07,2018-08-13,1
20180731,WY,79.36,20.64,8.02,2.82,0.00,0.00,2018-07-31,2018-08-06,1
20180724,WY,79.25,20.75,4.52,0.00,0.00,0.00,2018-07-24,2018-07-30,1
20180717,WY,79.25,20.75,4.49,0.00,0.00,0.00,2018-07-17,2018-07-23,1
20180710,WY,79.25,20.75,4.47,0.00,0.00,0.00,2018-07-10,2018-07-16,1
20180703,WY,84.10,15.90,4.13,0.00,0.00,0.00,2018-07-03,2018-07-09,1
20180626,WY,85.67,14.33,2.89,0.00,0.00,0.00,2018-06-26,2018-07-02,1
20180619,WY,85.67,14.33,2.89,0.00,0.00,0.00,2018-06-19,2018-06-25,1
20180612,WY,85.66,14.34,2.89,0.00,0.00,0.00,2018-06-12,2018-06-18,1
20180605,WY,86.35,13.65,2.47,0.00,0.00,0.00,2018-06-05,2018-06-11,1
20180529,WY,86.35,13.65,2.47,0.00,0.00,0.00,2018-05-29,2018-06-04,1
20180522,WY,86.35,13.65,2.47,0.00,0.00,0.00,2018-05-22,2018-05-28,1
20180515,WY,86.26,13.74,2.47,0.00,0.00,0.00,2018-05-15,2018-05-21,1
20180508,WY,86.31,13.69,2.46,0.00,0.00,0.00,2018-05-08,2018-05-14,1
20180501,WY,86.75,13.25,2.46,0.00,0.00,0.00,2018-05-01,2018-05-07,1
20180424,WY,86.75,13.25,2.46,0.00,0.00,0.00,2018-04-24,2018-04-30,1
20180417,WY,86.75,13.25,2.51,0.00,0.00,0.00,2018-04-17,2018-04-23,1
20180410,WY,86.46,13.54,2.51,0.00,0.00,0.00,2018-04-10,2018-04-16,1
20180403,WY,86.07,13.93,3.23,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180327,WY,84.24,15.76,3.19,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180320,WY,84.15,15.85,3.34,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180313,WY,79.87,20.13,3.34,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180306,WY,79.87,20.13,2.93,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180227,WY,79.87,20.13,2.93,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180220,WY,78.56,21.44,2.93,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,WY,78.56,21.44,2.93,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,WY,70.75,29.25,4.62,0.00,0.00,0.00,2018-02-06,2018-02-12,1
20180130,WY,70.64,29.36,3.88,0.00,0.00,0.00,2018-01-30,2018-02-05,1
20180123,WY,71.04,28.96,3.88,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180116,WY,71.04,28.96,3.88,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180109,WY,75.18,24.82,3.88,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180102,WY,75.18,24.82,1.73,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,WY,75.10,24.90,1.93,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,WY,75.10,24.90,1.93,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,WY,85.31,14.69,1.93,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,WY,85.63,14.37,1.93,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,WY,86.56,13.44,1.93,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,WY,86.56,13.44,1.93,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,WY,86.56,13.44,1.93,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,WY,86.56,13.44,1.93,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,WY,83.74,16.26,2.24,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,WY,83.74,16.26,2.24,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,WY,85.74,14.26,2.11,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,WY,81.85,18.15,2.11,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,WY,81.27,18.73,2.11,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,WY,81.27,18.73,2.11,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,WY,71.46,28.54,2.11,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,WY,66.25,33.75,2.20,0.38,0.00,0.00,2017-09-12,2017-09-18,1
20170905,WY,66.25,33.75,2.20,0.38,0.00,0.00,2017-09-05,2017-09-11,1
20170829,WY,75.42,24.58,2.20,0.34,0.00,0.00,2017-08-29,2017-09-04,1
20170822,WY,85.93,14.07,2.20,0.34,0.00,0.00,2017-08-22,2017-08-28,1
20170815,WY,85.93,14.07,2.20,0.34,0.00,0.00,2017-08-15,2017-08-21,1
20170808,WY,81.43,18.57,2.25,0.20,0.00,0.00,2017-08-08,2017-08-14,1
20170801,WY,74.39,25.61,5.01,1.19,0.00,0.00,2017-08-01,2017-08-07,1
20170725,WY,74.38,25.62,5.01,1.19,0.00,0.00,2017-07-25,2017-07-31,1
20170718,WY,76.43,23.57,2.96,1.19,0.00,0.00,2017-07-18,2017-07-24,1
20170711,WY,76.46,23.54,2.96,1.19,0.00,0.00,2017-07-11,2017-07-17,1
20170704,WY,79.25,20.75,2.96,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,WY,89.71,10.29,2.17,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,WY,94.83,5.17,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,WY,96.01,3.99,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,WY,92.25,7.75,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,WY,92.77,7.23,0.12,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,WY,93.04,6.96,0.12,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,WY,92.01,7.99,0.12,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,WY,91.21,8.79,0.12,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,WY,91.21,8.79,0.12,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,WY,81.49,18.51,7.89,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,WY,81.36,18.64,8.20,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,WY,85.65,14.35,8.20,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,WY,84.90,15.10,9.33,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,WY,84.90,15.10,9.41,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,WY,84.90,15.10,9.41,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,WY,84.90,15.10,9.41,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,WY,85.14,14.86,9.33,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,WY,85.14,14.86,9.33,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,WY,85.14,14.86,9.33,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,WY,85.14,14.86,9.33,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,WY,85.14,14.86,9.34,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,WY,85.14,14.86,9.34,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,WY,76.55,23.45,9.34,0.72,0.00,0.00,2017-01-24,2017-01-30,1
20170117,WY,75.38,24.62,9.34,0.72,0.00,0.00,2017-01-17,2017-01-23,1
20170110,WY,75.38,24.62,9.34,0.72,0.00,0.00,2017-01-10,2017-01-16,1
20170103,WY,60.98,39.02,15.58,0.72,0.00,0.00,2017-01-03,2017-01-09,1
20161227,WY,60.98,39.02,15.58,1.59,0.00,0.00,2016-12-27,2017-01-02,1
20161220,WY,60.94,39.06,15.58,2.53,0.00,0.00,2016-12-20,2016-12-26,1
20161213,WY,56.04,43.96,15.58,2.53,0.00,0.00,2016-12-13,2016-12-19,1
20161206,WY,56.01,43.99,15.58,2.53,0.00,0.00,2016-12-06,2016-12-12,1
20161129,WY,56.01,43.99,14.11,1.73,0.00,0.00,2016-11-29,2016-12-05,1
20161122,WY,56.01,43.99,14.11,1.73,0.00,0.00,2016-11-22,2016-11-28,1
20161115,WY,56.01,43.99,14.11,1.73,0.00,0.00,2016-11-15,2016-11-21,1
20161108,WY,59.10,40.90,7.78,1.73,0.00,0.00,2016-11-08,2016-11-14,1
20161101,WY,55.92,44.08,9.47,1.73,0.00,0.00,2016-11-01,2016-11-07,1
20161025,WY,62.93,37.07,9.47,1.73,0.00,0.00,2016-10-25,2016-10-31,1
20161018,WY,62.95,37.05,9.23,1.73,0.00,0.00,2016-10-18,2016-10-24,1
20161011,WY,61.01,38.99,12.66,1.73,0.00,0.00,2016-10-11,2016-10-17,1
20161004,WY,52.75,47.25,19.64,6.69,0.00,0.00,2016-10-04,2016-10-10,1
20160927,WY,41.39,58.61,24.40,9.97,0.00,0.00,2016-09-27,2016-10-03,1
20160920,WY,36.59,63.41,29.72,11.06,0.00,0.00,2016-09-20,2016-09-26,1
20160913,WY,36.87,63.13,29.55,10.82,0.00,0.00,2016-09-13,2016-09-19,1
20160906,WY,43.55,56.45,29.95,13.69,0.01,0.00,2016-09-06,2016-09-12,1
20160830,WY,43.63,56.37,29.95,9.06,2.63,0.00,2016-08-30,2016-09-05,1
20160823,WY,42.67,57.33,19.68,9.06,2.63,0.00,2016-08-23,2016-08-29,1
20160816,WY,44.49,55.51,19.83,8.96,3.68,0.00,2016-08-16,2016-08-22,1
20160809,WY,44.49,55.51,20.07,8.96,3.68,0.00,2016-08-09,2016-08-15,1
20160802,WY,42.25,57.75,20.21,8.36,3.68,0.00,2016-08-02,2016-08-08,1
20160726,WY,44.56,55.44,20.74,8.85,4.77,0.00,2016-07-26,2016-08-01,1
20160719,WY,56.68,43.32,16.99,7.81,4.77,0.00,2016-07-19,2016-07-25,1
20160712,WY,66.65,33.35,12.84,4.77,0.82,0.00,2016-07-12,2016-07-18,1
20160705,WY,68.72,31.28,12.84,4.77,0.82,0.00,2016-07-05,2016-07-11,1
20160628,WY,68.74,31.26,12.84,4.77,0.82,0.00,2016-06-28,2016-07-04,1
20160621,WY,70.64,29.36,10.89,3.20,0.00,0.00,2016-06-21,2016-06-27,1
20160614,WY,72.57,27.43,10.26,0.96,0.00,0.00,2016-06-14,2016-06-20,1
20160607,WY,76.97,23.03,9.95,0.96,0.00,0.00,2016-06-07,2016-06-13,1
20160531,WY,80.72,19.28,4.77,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160524,WY,84.46,15.54,4.77,1.04,0.00,0.00,2016-05-24,2016-05-30,1
20160517,WY,83.47,16.53,4.77,1.04,0.00,0.00,2016-05-17,2016-05-23,1
20160510,WY,81.36,18.64,5.86,1.73,0.00,0.00,2016-05-10,2016-05-16,1
20160503,WY,71.53,28.47,6.85,1.73,0.00,0.00,2016-05-03,2016-05-09,1
20160426,WY,60.40,39.60,6.85,1.73,0.00,0.00,2016-04-26,2016-05-02,1
20160419,WY,60.77,39.23,6.85,1.73,0.00,0.00,2016-04-19,2016-04-25,1
20160412,WY,60.95,39.05,6.40,1.73,0.00,0.00,2016-04-12,2016-04-18,1
20160405,WY,52.74,47.26,6.72,1.73,0.00,0.00,2016-04-05,2016-04-11,1
20160329,WY,26.34,73.66,13.78,2.15,0.00,0.00,2016-03-29,2016-04-04,1
20160322,WY,24.20,75.80,13.78,2.15,0.00,0.00,2016-03-22,2016-03-28,1
20160315,WY,23.93,76.07,13.78,2.15,0.00,0.00,2016-03-15,2016-03-21,1
20160308,WY,24.15,75.85,13.78,2.15,0.00,0.00,2016-03-08,2016-03-14,1
20160301,WY,22.96,77.04,13.73,2.15,0.00,0.00,2016-03-01,2016-03-07,1
20160223,WY,23.00,77.00,12.97,1.18,0.00,0.00,2016-02-23,2016-02-29,1
20160216,WY,22.62,77.38,12.65,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160209,WY,22.62,77.38,12.65,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160202,WY,22.62,77.38,12.65,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160126,WY,22.57,77.43,12.65,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160119,WY,22.57,77.43,12.65,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160112,WY,31.34,68.66,11.43,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160105,WY,31.37,68.63,7.95,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20151229,WY,38.46,61.54,4.25,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151222,WY,38.46,61.54,4.25,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151215,WY,38.46,61.54,0.09,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151208,WY,38.42,61.58,0.09,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151201,WY,38.42,61.58,0.09,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151124,WY,36.80,63.20,0.48,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151117,WY,36.80,63.20,0.48,0.00,0.00,0.00,2015-11-17,2015-11-23,1
20151110,WY,43.70,56.30,0.48,0.00,0.00,0.00,2015-11-10,2015-11-16,1
20151103,WY,43.70,56.30,0.48,0.00,0.00,0.00,2015-11-03,2015-11-09,1
20151027,WY,50.89,49.11,0.48,0.00,0.00,0.00,2015-10-27,2015-11-02,1
20151020,WY,46.76,53.24,0.48,0.00,0.00,0.00,2015-10-20,2015-10-26,1
20151013,WY,64.19,35.81,0.48,0.00,0.00,0.00,2015-10-13,2015-10-19,1
20151006,WY,64.19,35.81,0.48,0.00,0.00,0.00,2015-10-06,2015-10-12,1
20150929,WY,60.81,39.19,0.48,0.00,0.00,0.00,2015-09-29,2015-10-05,1
20150922,WY,72.41,27.59,0.48,0.00,0.00,0.00,2015-09-22,2015-09-28,1
20150915,WY,81.30,18.70,0.80,0.00,0.00,0.00,2015-09-15,2015-09-21,1
20150908,WY,81.30,18.70,0.84,0.00,0.00,0.00,2015-09-08,2015-09-14,1
20150901,WY,81.30,18.70,0.84,0.00,0.00,0.00,2015-09-01,2015-09-07,1
20150825,WY,81.18,18.82,0.84,0.00,0.00,0.00,2015-08-25,2015-08-31,1
20150818,WY,81.65,18.35,0.51,0.00,0.00,0.00,2015-08-18,2015-08-24,1
20150811,WY,81.65,18.35,0.51,0.00,0.00,0.00,2015-08-11,2015-08-17,1
20150804,WY,81.65,18.35,0.54,0.00,0.00,0.00,2015-08-04,2015-08-10,1
20150728,WY,81.65,18.35,0.54,0.00,0.00,0.00,2015-07-28,2015-08-03,1
20150721,WY,81.65,18.35,0.54,0.00,0.00,0.00,2015-07-21,2015-07-27,1
20150714,WY,81.65,18.35,0.54,0.00,0.00,0.00,2015-07-14,2015-07-20,1
20150707,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-07-07,2015-07-13,1
20150630,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-06-30,2015-07-06,1
20150623,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-06-23,2015-06-29,1
20150616,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-06-16,2015-06-22,1
20150609,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-06-09,2015-06-15,1
20150602,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-06-02,2015-06-08,1
20150526,WY,71.71,28.29,0.54,0.00,0.00,0.00,2015-05-26,2015-06-01,1
20150519,WY,66.40,33.60,13.74,0.00,0.00,0.00,2015-05-19,2015-05-25,1
20150512,WY,65.53,34.47,14.29,1.16,0.00,0.00,2015-05-12,2015-05-18,1
20150505,WY,65.99,34.01,14.31,1.19,0.00,0.00,2015-05-05,2015-05-11,1
20150428,WY,66.54,33.46,14.31,1.19,0.00,0.00,2015-04-28,2015-05-04,1
20150421,WY,66.62,33.38,14.31,1.19,0.00,0.00,2015-04-21,2015-04-27,1
20150414,WY,63.09,36.91,14.39,1.19,0.00,0.00,2015-04-14,2015-04-20,1
20150407,WY,69.70,30.30,7.60,0.75,0.00,0.00,2015-04-07,2015-04-13,1
20150331,WY,72.16,27.84,7.60,0.75,0.00,0.00,2015-03-31,2015-04-06,1
20150324,WY,72.16,27.84,7.60,0.04,0.00,0.00,2015-03-24,2015-03-30,1
20150317,WY,84.54,15.46,7.32,0.04,0.00,0.00,2015-03-17,2015-03-23,1
20150310,WY,84.54,15.46,7.32,0.00,0.00,0.00,2015-03-10,2015-03-16,1
20150303,WY,84.54,15.46,7.31,0.00,0.00,0.00,2015-03-03,2015-03-09,1
20150224,WY,84.54,15.46,7.31,0.00,0.00,0.00,2015-02-24,2015-03-02,1
20150217,WY,87.31,12.69,7.29,0.00,0.00,0.00,2015-02-17,2015-02-23,1
20150210,WY,87.31,12.69,0.00,0.00,0.00,0.00,2015-02-10,2015-02-16,1
20150203,WY,92.48,7.52,0.00,0.00,0.00,0.00,2015-02-03,2015-02-09,1
20150127,WY,92.81,7.19,0.00,0.00,0.00,0.00,2015-01-27,2015-02-02,1
20150120,WY,97.56,2.44,0.00,0.00,0.00,0.00,2015-01-20,2015-01-26,1
20150113,WY,97.56,2.44,0.00,0.00,0.00,0.00,2015-01-13,2015-01-19,1
20150106,WY,97.56,2.44,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,1
20141230,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141223,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-12-23,2014-12-29,1
20141216,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-12-16,2014-12-22,1
20141209,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-12-09,2014-12-15,1
20141202,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-12-02,2014-12-08,1
20141125,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-11-25,2014-12-01,1
20141118,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-11-18,2014-11-24,1
20141111,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-11-11,2014-11-17,1
20141104,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-11-04,2014-11-10,1
20141028,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-10-28,2014-11-03,1
20141021,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-10-21,2014-10-27,1
20141014,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-10-14,2014-10-20,1
20141007,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-10-07,2014-10-13,1
20140930,WY,97.56,2.44,0.00,0.00,0.00,0.00,2014-09-30,2014-10-06,1
20140923,WY,95.87,4.13,0.65,0.00,0.00,0.00,2014-09-23,2014-09-29,1
20140916,WY,95.86,4.14,0.65,0.00,0.00,0.00,2014-09-16,2014-09-22,1
20140909,WY,95.86,4.14,0.65,0.00,0.00,0.00,2014-09-09,2014-09-15,1
20140902,WY,95.86,4.14,0.65,0.00,0.00,0.00,2014-09-02,2014-09-08,1
20140826,WY,90.65,9.35,3.41,0.00,0.00,0.00,2014-08-26,2014-09-01,1
20140819,WY,90.65,9.35,3.55,0.00,0.00,0.00,2014-08-19,2014-08-25,1
20140812,WY,90.65,9.35,3.59,0.00,0.00,0.00,2014-08-12,2014-08-18,1
20140805,WY,90.64,9.36,3.59,0.00,0.00,0.00,2014-08-05,2014-08-11,1
20140729,WY,90.64,9.36,3.59,0.00,0.00,0.00,2014-07-29,2014-08-04,1
20140722,WY,90.64,9.36,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,1
20140715,WY,90.64,9.36,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,1
20140708,WY,90.64,9.36,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,1
20140701,WY,90.64,9.36,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,1
20140624,WY,90.64,9.36,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,1
20140617,WY,90.64,9.36,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,1
20140610,WY,97.17,2.83,0.00,0.00,0.00,0.00,2014-06-10,2014-06-16,1
20140603,WY,97.17,2.83,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09,1
20140527,WY,97.19,2.81,0.00,0.00,0.00,0.00,2014-05-27,2014-06-02,1
20140520,WY,97.19,2.81,0.00,0.00,0.00,0.00,2014-05-20,2014-05-26,1
20140513,WY,97.19,2.81,0.00,0.00,0.00,0.00,2014-05-13,2014-05-19,1
20140506,WY,97.19,2.81,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,1
20140429,WY,97.19,2.81,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,1
20140422,WY,97.19,2.81,0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,1
20140415,WY,97.19,2.81,0.00,0.00,0.00,0.00,2014-04-15,2014-04-21,1
20140408,WY,84.55,15.45,0.00,0.00,0.00,0.00,2014-04-08,2014-04-14,1
20140401,WY,83.00,17.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07,1
20140325,WY,83.00,17.00,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,1
20140318,WY,83.00,17.00,0.17,0.00,0.00,0.00,2014-03-18,2014-03-24,1
20140311,WY,72.29,27.71,0.17,0.00,0.00,0.00,2014-03-11,2014-03-17,1
20140304,WY,69.92,30.08,0.17,0.00,0.00,0.00,2014-03-04,2014-03-10,1
20140225,WY,69.85,30.15,0.17,0.00,0.00,0.00,2014-02-25,2014-03-03,1
20140218,WY,69.85,30.15,0.17,0.00,0.00,0.00,2014-02-18,2014-02-24,1
20140211,WY,56.26,43.74,4.91,0.00,0.00,0.00,2014-02-11,2014-02-17,1
20140204,WY,46.84,53.16,6.08,0.00,0.00,0.00,2014-02-04,2014-02-10,1
20140128,WY,46.84,53.16,6.08,0.00,0.00,0.00,2014-01-28,2014-02-03,1
20140121,WY,46.84,53.16,6.08,0.00,0.00,0.00,2014-01-21,2014-01-27,1
20140114,WY,46.84,53.16,6.08,0.00,0.00,0.00,2014-01-14,2014-01-20,1
20140107,WY,45.84,54.16,6.18,0.00,0.00,0.00,2014-01-07,2014-01-13,1
20131231,WY,45.84,54.16,6.18,0.00,0.00,0.00,2013-12-31,2014-01-06,1
20131224,WY,45.84,54.16,6.18,0.00,0.00,0.00,2013-12-24,2013-12-30,1
20131217,WY,44.75,55.25,6.18,0.00,0.00,0.00,2013-12-17,2013-12-23,1
20131210,WY,44.75,55.25,6.18,0.00,0.00,0.00,2013-12-10,2013-12-16,1
20131203,WY,35.67,64.33,6.12,0.00,0.00,0.00,2013-12-03,2013-12-09,1
20131126,WY,35.67,64.33,6.12,0.00,0.00,0.00,2013-11-26,2013-12-02,1
20131119,WY,35.67,64.33,6.12,0.00,0.00,0.00,2013-11-19,2013-11-25,1
20131112,WY,35.67,64.33,6.12,0.00,0.00,0.00,2013-11-12,2013-11-18,1
20131105,WY,35.70,64.30,6.09,0.00,0.00,0.00,2013-11-05,2013-11-11,1
20131029,WY,35.19,64.81,16.33,0.44,0.00,0.00,2013-10-29,2013-11-04,1
20131022,WY,35.19,64.81,16.33,0.44,0.00,0.00,2013-10-22,2013-10-28,1
20131015,WY,31.00,69.00,38.93,2.71,0.00,0.00,2013-10-15,2013-10-21,1
20131008,WY,29.27,70.73,41.78,5.71,0.00,0.00,2013-10-08,2013-10-14,1
20131001,WY,15.72,84.28,57.27,22.14,2.85,0.00,2013-10-01,2013-10-07,1
20130924,WY,13.50,86.50,74.75,30.31,10.79,0.00,2013-09-24,2013-09-30,1
20130917,WY,13.43,86.57,74.79,30.35,11.19,0.00,2013-09-17,2013-09-23,1
20130910,WY,7.51,92.49,79.88,47.95,15.06,0.00,2013-09-10,2013-09-16,1
20130903,WY,6.42,93.58,83.63,47.95,15.06,0.00,2013-09-03,2013-09-09,1
20130827,WY,6.42,93.58,85.26,49.65,16.10,0.00,2013-08-27,2013-09-02,1
20130820,WY,6.42,93.58,85.26,50.85,16.72,0.00,2013-08-20,2013-08-26,1
20130813,WY,5.79,94.21,83.92,51.65,17.75,0.00,2013-08-13,2013-08-19,1
20130806,WY,6.18,93.82,81.85,51.81,18.44,0.00,2013-08-06,2013-08-12,1
